time,canicule,temperature_2m_mean,snowfall_sum,Commune,Departement,year,nb_days_snow
1980-01-01 00:00:00,0,10.450546448087431,6.23,Caen,14,1980,
1981-01-01 00:00:00,0,11.075068493150685,12.53,Caen,14,1981,
1982-01-01 00:00:00,0,11.553150684931506,11.69,Caen,14,1982,
1983-01-01 00:00:00,1,11.352876712328769,2.87,Caen,14,1983,
1984-01-01 00:00:00,0,10.996994535519129,7.28,Caen,14,1984,
1985-01-01 00:00:00,0,10.303013698630137,14.98,Caen,14,1985,
1986-01-01 00:00:00,2,10.401643835616438,20.37,Caen,14,1986,
1987-01-01 00:00:00,0,10.46931506849315,14.91,Caen,14,1987,
1988-01-01 00:00:00,0,11.515027322404372,3.01,Caen,14,1988,
1989-01-01 00:00:00,0,12.15945205479452,2.66,Caen,14,1989,
1990-01-01 00:00:00,4,12.305479452054794,1.54,Caen,14,1990,
1991-01-01 00:00:00,0,10.927397260273972,7.979999999999999,Caen,14,1991,
1992-01-01 00:00:00,1,11.300546448087433,0.0,Caen,14,1992,
1993-01-01 00:00:00,0,11.029041095890411,2.1,Caen,14,1993,
1994-01-01 00:00:00,0,12.006575342465752,1.12,Caen,14,1994,
1995-01-01 00:00:00,3,11.984109589041095,0.42,Caen,14,1995,
1996-01-01 00:00:00,1,10.652185792349728,15.26,Caen,14,1996,
1997-01-01 00:00:00,0,11.665479452054791,8.68,Caen,14,1997,
1998-01-01 00:00:00,0,11.532054794520548,0.0,Caen,14,1998,
1999-01-01 00:00:00,0,12.091506849315069,5.6,Caen,14,1999,
2000-01-01 00:00:00,0,11.710109289617485,0.8400000000000001,Caen,14,2000,
2001-01-01 00:00:00,1,11.546849315068494,2.52,Caen,14,2001,
2002-01-01 00:00:00,0,11.967671232876713,0.14,Caen,14,2002,
2003-01-01 00:00:00,7,12.111506849315068,5.74,Caen,14,2003,
2004-01-01 00:00:00,1,11.737158469945356,9.66,Caen,14,2004,
2005-01-01 00:00:00,3,11.90054794520548,8.26,Caen,14,2005,
2006-01-01 00:00:00,2,12.059178082191782,11.62,Caen,14,2006,
2007-01-01 00:00:00,0,11.773972602739724,7.35,Caen,14,2007,
2008-01-01 00:00:00,0,11.421311475409835,2.52,Caen,14,2008,
2009-01-01 00:00:00,0,11.513698630136986,8.68,Caen,14,2009,
2010-01-01 00:00:00,0,10.558630136986302,27.16,Caen,14,2010,
2011-01-01 00:00:00,1,12.445205479452056,0.07,Caen,14,2011,
2012-01-01 00:00:00,0,11.456284153005464,7.07,Caen,14,2012,
2013-01-01 00:00:00,2,11.206849315068494,35.21,Caen,14,2013,
2014-01-01 00:00:00,0,12.353424657534246,0.07,Caen,14,2014,
2015-01-01 00:00:00,1,12.157534246575343,1.54,Caen,14,2015,
2016-01-01 00:00:00,2,11.811748633879782,1.89,Caen,14,2016,
2017-01-01 00:00:00,2,11.93178082191781,7.28,Caen,14,2017,
2018-01-01 00:00:00,0,11.983561643835616,5.32,Caen,14,2018,
2019-01-01 00:00:00,2,11.929863013698627,5.11,Caen,14,2019,
2020-01-01 00:00:00,4,12.428142076502732,0.8400000000000001,Caen,14,2020,
2021-01-01 00:00:00,0,11.294794520547946,8.68,Caen,14,2021,
2022-01-01 00:00:00,2,12.576438356164385,7.63,Caen,14,2022,
2023-01-01 00:00:00,0,12.582739726027397,3.3600000000000003,Caen,14,2023,
2024-01-01 00:00:00,0,12.132786885245904,26.25,Caen,14,2024,
2025-01-01 00:00:00,1,12.273150684931506,11.83,Caen,14,2025,
1950-01-01 00:00:00,0,12.478904109589042,36.26,Albi,81,1950,
1951-01-01 00:00:00,0,11.655616438356164,13.51,Albi,81,1951,
1952-01-01 00:00:00,0,12.450273224043716,25.34,Albi,81,1952,
1953-01-01 00:00:00,0,11.946027397260275,24.85,Albi,81,1953,
1954-01-01 00:00:00,0,11.19041095890411,20.16,Albi,81,1954,
1955-01-01 00:00:00,0,12.824109589041097,15.26,Albi,81,1955,
1956-01-01 00:00:00,0,10.786338797814208,20.37,Albi,81,1956,
1957-01-01 00:00:00,0,11.811780821917807,7.28,Albi,81,1957,
1958-01-01 00:00:00,0,12.235616438356164,22.68,Albi,81,1958,
1959-01-01 00:00:00,0,12.944657534246575,3.99,Albi,81,1959,
1960-01-01 00:00:00,0,11.969398907103823,45.57,Albi,81,1960,
1961-01-01 00:00:00,0,13.262191780821915,0.0,Albi,81,1961,
1962-01-01 00:00:00,0,11.943287671232875,10.92,Albi,81,1962,
1963-01-01 00:00:00,0,11.253150684931503,14.35,Albi,81,1963,
1964-01-01 00:00:00,0,12.14344262295082,24.85,Albi,81,1964,
1965-01-01 00:00:00,0,11.771232876712329,10.92,Albi,81,1965,
1966-01-01 00:00:00,0,12.410136986301367,5.32,Albi,81,1966,
1967-01-01 00:00:00,0,12.140273972602738,29.12,Albi,81,1967,
1968-01-01 00:00:00,0,12.1224043715847,16.94,Albi,81,1968,
1969-01-01 00:00:00,0,11.662191780821916,18.34,Albi,81,1969,
1970-01-01 00:00:00,0,11.976164383561644,41.86,Albi,81,1970,
1971-01-01 00:00:00,0,11.796438356164384,19.18,Albi,81,1971,
1972-01-01 00:00:00,0,11.797814207650273,8.26,Albi,81,1972,
1973-01-01 00:00:00,0,11.60958904109589,18.06,Albi,81,1973,
1974-01-01 00:00:00,0,11.673424657534246,14.35,Albi,81,1974,
1975-01-01 00:00:00,0,11.849589041095893,20.72,Albi,81,1975,
1976-01-01 00:00:00,0,12.053551912568308,7.0,Albi,81,1976,
1977-01-01 00:00:00,0,11.846575342465751,14.7,Albi,81,1977,
1978-01-01 00:00:00,0,11.615616438356165,39.13,Albi,81,1978,
1979-01-01 00:00:00,0,11.691780821917808,15.82,Albi,81,1979,
1980-01-01 00:00:00,0,11.082786885245902,40.95,Albi,81,1980,
1981-01-01 00:00:00,0,11.902739726027397,16.240000000000002,Albi,81,1981,
1982-01-01 00:00:00,0,12.78,6.300000000000001,Albi,81,1982,
1983-01-01 00:00:00,1,12.53945205479452,11.41,Albi,81,1983,
1984-01-01 00:00:00,0,11.600819672131149,4.48,Albi,81,1984,
1985-01-01 00:00:00,0,11.762465753424658,25.48,Albi,81,1985,
1986-01-01 00:00:00,0,12.305205479452054,28.07,Albi,81,1986,
1987-01-01 00:00:00,0,12.295342465753423,38.43,Albi,81,1987,
1988-01-01 00:00:00,0,12.67513661202186,9.87,Albi,81,1988,
1989-01-01 00:00:00,0,13.708767123287672,5.32,Albi,81,1989,
1990-01-01 00:00:00,0,13.169315068493152,8.82,Albi,81,1990,
1991-01-01 00:00:00,0,12.224931506849316,7.98,Albi,81,1991,
1992-01-01 00:00:00,0,12.228415300546448,11.13,Albi,81,1992,
1993-01-01 00:00:00,0,12.3213698630137,15.19,Albi,81,1993,
1994-01-01 00:00:00,0,13.291506849315068,7.140000000000001,Albi,81,1994,
1995-01-01 00:00:00,0,12.912054794520548,5.95,Albi,81,1995,
1996-01-01 00:00:00,0,12.294535519125684,15.68,Albi,81,1996,
1997-01-01 00:00:00,0,13.62931506849315,10.64,Albi,81,1997,
1998-01-01 00:00:00,0,12.4,3.3600000000000003,Albi,81,1998,
1999-01-01 00:00:00,0,12.738630136986302,23.73,Albi,81,1999,
2000-01-01 00:00:00,0,12.853278688524592,2.8000000000000003,Albi,81,2000,
2001-01-01 00:00:00,0,12.550684931506847,10.08,Albi,81,2001,
2002-01-01 00:00:00,0,12.98082191780822,0.42,Albi,81,2002,
2003-01-01 00:00:00,8,13.81972602739726,19.67,Albi,81,2003,
2004-01-01 00:00:00,0,12.565573770491802,11.83,Albi,81,2004,
2005-01-01 00:00:00,0,12.506575342465752,17.22,Albi,81,2005,
2006-01-01 00:00:00,0,13.486849315068492,34.65,Albi,81,2006,
2007-01-01 00:00:00,0,12.414520547945203,9.87,Albi,81,2007,
2008-01-01 00:00:00,0,12.381147540983608,22.47,Albi,81,2008,
2009-01-01 00:00:00,0,13.136986301369864,12.04,Albi,81,2009,
2010-01-01 00:00:00,0,11.888219178082192,34.44,Albi,81,2010,
2011-01-01 00:00:00,0,13.81780821917808,2.7300000000000004,Albi,81,2011,
2012-01-01 00:00:00,0,12.882786885245904,7.28,Albi,81,2012,
2013-01-01 00:00:00,0,12.25095890410959,45.99,Albi,81,2013,
2014-01-01 00:00:00,0,13.486301369863014,1.19,Albi,81,2014,
2015-01-01 00:00:00,0,13.536164383561644,11.9,Albi,81,2015,
2016-01-01 00:00:00,0,13.344535519125683,1.89,Albi,81,2016,
2017-01-01 00:00:00,0,12.875890410958904,14.14,Albi,81,2017,
2018-01-01 00:00:00,0,13.657260273972602,7.63,Albi,81,2018,
2019-01-01 00:00:00,2,13.312602739726028,1.4,Albi,81,2019,
2020-01-01 00:00:00,1,13.892349726775958,0.8400000000000001,Albi,81,2020,
2021-01-01 00:00:00,0,12.863013698630136,7.35,Albi,81,2021,
2022-01-01 00:00:00,5,14.813972602739726,7.210000000000001,Albi,81,2022,
2023-01-01 00:00:00,4,14.05150684931507,13.51,Albi,81,2023,
2024-01-01 00:00:00,0,13.69726775956284,9.66,Albi,81,2024,
2025-01-01 00:00:00,4,13.986027397260273,6.51,Albi,81,2025,
1950-01-01 00:00:00,0,10.349863013698627,31.99,Châlons-en-Champagne,51,1950,
1951-01-01 00:00:00,0,10.313150684931507,8.26,Châlons-en-Champagne,51,1951,
1952-01-01 00:00:00,3,10.264754098360656,39.76,Châlons-en-Champagne,51,1952,
1953-01-01 00:00:00,0,10.56109589041096,16.31,Châlons-en-Champagne,51,1953,
1954-01-01 00:00:00,0,9.687397260273972,17.15,Châlons-en-Champagne,51,1954,
1955-01-01 00:00:00,0,10.00876712328767,24.85,Châlons-en-Champagne,51,1955,
1956-01-01 00:00:00,0,8.973770491803279,27.09,Châlons-en-Champagne,51,1956,
1957-01-01 00:00:00,0,10.598082191780822,6.789999999999999,Châlons-en-Champagne,51,1957,
1958-01-01 00:00:00,0,10.216712328767125,39.06,Châlons-en-Champagne,51,1958,
1959-01-01 00:00:00,0,11.584383561643836,16.17,Châlons-en-Champagne,51,1959,
1960-01-01 00:00:00,0,10.567213114754098,11.69,Châlons-en-Champagne,51,1960,
1961-01-01 00:00:00,0,11.466849315068492,3.29,Châlons-en-Champagne,51,1961,
1962-01-01 00:00:00,0,9.345753424657534,32.76,Châlons-en-Champagne,51,1962,
1963-01-01 00:00:00,0,9.243287671232878,12.67,Châlons-en-Champagne,51,1963,
1964-01-01 00:00:00,1,10.529234972677596,22.33,Châlons-en-Champagne,51,1964,
1965-01-01 00:00:00,0,9.771506849315069,22.75,Châlons-en-Champagne,51,1965,
1966-01-01 00:00:00,0,10.65808219178082,10.85,Châlons-en-Champagne,51,1966,
1967-01-01 00:00:00,0,10.498356164383562,12.6,Châlons-en-Champagne,51,1967,
1968-01-01 00:00:00,0,9.89398907103825,42.7,Châlons-en-Champagne,51,1968,
1969-01-01 00:00:00,0,10.054246575342466,36.75,Châlons-en-Champagne,51,1969,
1970-01-01 00:00:00,0,9.975890410958904,63.28,Châlons-en-Champagne,51,1970,
1971-01-01 00:00:00,0,10.276712328767124,16.45,Châlons-en-Champagne,51,1971,
1972-01-01 00:00:00,0,9.7551912568306,11.13,Châlons-en-Champagne,51,1972,
1973-01-01 00:00:00,0,10.123561643835616,10.64,Châlons-en-Champagne,51,1973,
1974-01-01 00:00:00,0,10.583013698630138,7.07,Châlons-en-Champagne,51,1974,
1975-01-01 00:00:00,1,10.468219178082192,15.82,Châlons-en-Champagne,51,1975,
1976-01-01 00:00:00,0,10.925136612021856,16.66,Châlons-en-Champagne,51,1976,
1977-01-01 00:00:00,0,10.392602739726028,4.9,Châlons-en-Champagne,51,1977,
1978-01-01 00:00:00,0,9.54054794520548,42.07,Châlons-en-Champagne,51,1978,
1979-01-01 00:00:00,0,9.748219178082191,24.36,Châlons-en-Champagne,51,1979,
1980-01-01 00:00:00,0,9.595081967213115,14.35,Châlons-en-Champagne,51,1980,
1981-01-01 00:00:00,0,10.217534246575342,26.74,Châlons-en-Champagne,51,1981,
1982-01-01 00:00:00,0,10.968767123287671,15.61,Châlons-en-Champagne,51,1982,
1983-01-01 00:00:00,1,10.845753424657534,10.29,Châlons-en-Champagne,51,1983,
1984-01-01 00:00:00,0,10.203278688524591,24.22,Châlons-en-Champagne,51,1984,
1985-01-01 00:00:00,0,9.312328767123288,31.99,Châlons-en-Champagne,51,1985,
1986-01-01 00:00:00,0,9.827397260273973,32.41,Châlons-en-Champagne,51,1986,
1987-01-01 00:00:00,0,9.673972602739726,24.64,Châlons-en-Champagne,51,1987,
1988-01-01 00:00:00,0,11.12377049180328,8.47,Châlons-en-Champagne,51,1988,
1989-01-01 00:00:00,0,11.46821917808219,3.22,Châlons-en-Champagne,51,1989,
1990-01-01 00:00:00,0,11.545479452054796,18.27,Châlons-en-Champagne,51,1990,
1991-01-01 00:00:00,0,10.37068493150685,13.23,Châlons-en-Champagne,51,1991,
1992-01-01 00:00:00,1,10.949726775956284,1.33,Châlons-en-Champagne,51,1992,
1993-01-01 00:00:00,0,10.6786301369863,6.23,Châlons-en-Champagne,51,1993,
1994-01-01 00:00:00,0,11.826575342465754,10.99,Châlons-en-Champagne,51,1994,
1995-01-01 00:00:00,1,11.228219178082192,15.75,Châlons-en-Champagne,51,1995,
1996-01-01 00:00:00,0,9.660655737704918,28.35,Châlons-en-Champagne,51,1996,
1997-01-01 00:00:00,0,10.886301369863014,22.75,Châlons-en-Champagne,51,1997,
1998-01-01 00:00:00,2,10.691506849315068,7.28,Châlons-en-Champagne,51,1998,
1999-01-01 00:00:00,0,11.38986301369863,33.18,Châlons-en-Champagne,51,1999,
2000-01-01 00:00:00,0,11.42896174863388,0.98,Châlons-en-Champagne,51,2000,
2001-01-01 00:00:00,0,10.953698630136984,11.76,Châlons-en-Champagne,51,2001,
2002-01-01 00:00:00,0,11.615890410958905,0.28,Châlons-en-Champagne,51,2002,
2003-01-01 00:00:00,8,11.63890410958904,16.17,Châlons-en-Champagne,51,2003,
2004-01-01 00:00:00,0,10.784426229508195,26.04,Châlons-en-Champagne,51,2004,
2005-01-01 00:00:00,0,11.210684931506847,28.7,Châlons-en-Champagne,51,2005,
2006-01-01 00:00:00,2,11.582739726027397,17.36,Châlons-en-Champagne,51,2006,
2007-01-01 00:00:00,0,11.443287671232875,2.73,Châlons-en-Champagne,51,2007,
2008-01-01 00:00:00,0,10.78825136612022,12.88,Châlons-en-Champagne,51,2008,
2009-01-01 00:00:00,1,11.132054794520547,19.25,Châlons-en-Champagne,51,2009,
2010-01-01 00:00:00,0,10.002739726027396,55.58,Châlons-en-Champagne,51,2010,
2011-01-01 00:00:00,0,12.038082191780822,4.69,Châlons-en-Champagne,51,2011,
2012-01-01 00:00:00,1,11.037704918032787,8.47,Châlons-en-Champagne,51,2012,
2013-01-01 00:00:00,0,10.68082191780822,31.08,Châlons-en-Champagne,51,2013,
2014-01-01 00:00:00,0,12.158356164383562,3.29,Châlons-en-Champagne,51,2014,
2015-01-01 00:00:00,4,11.876712328767123,7.98,Châlons-en-Champagne,51,2015,
2016-01-01 00:00:00,1,11.298360655737705,2.8,Châlons-en-Champagne,51,2016,
2017-01-01 00:00:00,1,11.443561643835617,10.64,Châlons-en-Champagne,51,2017,
2018-01-01 00:00:00,4,12.544109589041096,23.17,Châlons-en-Champagne,51,2018,
2019-01-01 00:00:00,4,12.02849315068493,21.42,Châlons-en-Champagne,51,2019,
2020-01-01 00:00:00,7,12.769398907103826,5.46,Châlons-en-Champagne,51,2020,
2021-01-01 00:00:00,0,10.97835616438356,20.23,Châlons-en-Champagne,51,2021,
2022-01-01 00:00:00,1,12.45013698630137,5.18,Châlons-en-Champagne,51,2022,
2023-01-01 00:00:00,0,12.34082191780822,7.069999999999999,Châlons-en-Champagne,51,2023,
2024-01-01 00:00:00,0,11.883606557377048,13.58,Châlons-en-Champagne,51,2024,
2025-01-01 00:00:00,3,11.952602739726029,6.72,Châlons-en-Champagne,51,2025,
1950-01-01 00:00:00,0,10.276164383561644,28.42,Guéret,23,1950,
1951-01-01 00:00:00,0,9.650958904109588,24.08,Guéret,23,1951,
1952-01-01 00:00:00,1,10.039071038251366,56.7,Guéret,23,1952,
1953-01-01 00:00:00,0,9.91835616438356,34.09,Guéret,23,1953,
1954-01-01 00:00:00,0,9.16904109589041,31.36,Guéret,23,1954,
1955-01-01 00:00:00,0,10.18958904109589,34.230000000000004,Guéret,23,1955,
1956-01-01 00:00:00,0,8.513934426229508,19.04,Guéret,23,1956,
1957-01-01 00:00:00,0,9.951506849315068,19.04,Guéret,23,1957,
1958-01-01 00:00:00,0,9.926301369863014,48.23,Guéret,23,1958,
1959-01-01 00:00:00,0,11.266027397260276,9.73,Guéret,23,1959,
1960-01-01 00:00:00,0,10.031147540983609,33.67,Guéret,23,1960,
1961-01-01 00:00:00,0,11.222739726027395,10.29,Guéret,23,1961,
1962-01-01 00:00:00,0,9.246575342465754,38.15,Guéret,23,1962,
1963-01-01 00:00:00,0,8.977808219178083,24.36,Guéret,23,1963,
1964-01-01 00:00:00,0,9.935245901639345,28.28,Guéret,23,1964,
1965-01-01 00:00:00,0,9.511232876712327,37.03,Guéret,23,1965,
1966-01-01 00:00:00,0,10.176986301369864,24.71,Guéret,23,1966,
1967-01-01 00:00:00,0,9.977534246575344,27.23,Guéret,23,1967,
1968-01-01 00:00:00,0,9.671311475409835,39.97,Guéret,23,1968,
1969-01-01 00:00:00,0,9.590958904109588,50.4,Guéret,23,1969,
1970-01-01 00:00:00,0,9.77068493150685,58.8,Guéret,23,1970,
1971-01-01 00:00:00,0,9.653424657534249,44.66,Guéret,23,1971,
1972-01-01 00:00:00,0,9.418852459016394,24.78,Guéret,23,1972,
1973-01-01 00:00:00,0,9.412602739726028,31.36,Guéret,23,1973,
1974-01-01 00:00:00,0,9.833150684931509,10.15,Guéret,23,1974,
1975-01-01 00:00:00,0,9.536164383561644,48.23,Guéret,23,1975,
1976-01-01 00:00:00,0,10.199726775956284,23.73,Guéret,23,1976,
1977-01-01 00:00:00,0,9.826575342465754,15.96,Guéret,23,1977,
1978-01-01 00:00:00,0,9.443561643835617,63.77,Guéret,23,1978,
1979-01-01 00:00:00,0,9.593424657534246,41.44,Guéret,23,1979,
1980-01-01 00:00:00,0,8.989890710382515,57.05,Guéret,23,1980,
1981-01-01 00:00:00,0,9.783561643835617,49.21,Guéret,23,1981,
1982-01-01 00:00:00,0,10.728767123287671,18.34,Guéret,23,1982,
1983-01-01 00:00:00,0,10.326027397260274,30.52,Guéret,23,1983,
1984-01-01 00:00:00,0,9.643715846994535,15.96,Guéret,23,1984,
1985-01-01 00:00:00,0,9.503835616438357,36.19,Guéret,23,1985,
1986-01-01 00:00:00,0,9.826301369863014,40.32,Guéret,23,1986,
1987-01-01 00:00:00,0,9.772602739726029,45.57,Guéret,23,1987,
1988-01-01 00:00:00,0,10.447540983606558,22.12,Guéret,23,1988,
1989-01-01 00:00:00,0,11.243835616438355,3.85,Guéret,23,1989,
1990-01-01 00:00:00,0,11.183835616438357,17.15,Guéret,23,1990,
1991-01-01 00:00:00,0,10.036712328767123,25.2,Guéret,23,1991,
1992-01-01 00:00:00,0,10.333879781420764,10.29,Guéret,23,1992,
1993-01-01 00:00:00,0,10.13013698630137,13.65,Guéret,23,1993,
1994-01-01 00:00:00,0,11.361369863013698,12.39,Guéret,23,1994,
1995-01-01 00:00:00,0,10.8786301369863,18.34,Guéret,23,1995,
1996-01-01 00:00:00,0,9.958743169398907,42.21,Guéret,23,1996,
1997-01-01 00:00:00,0,11.196438356164384,18.2,Guéret,23,1997,
1998-01-01 00:00:00,1,10.376986301369865,9.8,Guéret,23,1998,
1999-01-01 00:00:00,0,10.73123287671233,43.61,Guéret,23,1999,
2000-01-01 00:00:00,0,10.880327868852458,4.41,Guéret,23,2000,
2001-01-01 00:00:00,0,10.29835616438356,19.04,Guéret,23,2001,
2002-01-01 00:00:00,0,11.04054794520548,0.35,Guéret,23,2002,
2003-01-01 00:00:00,10,11.526301369863017,31.29,Guéret,23,2003,
2004-01-01 00:00:00,0,10.3724043715847,38.57,Guéret,23,2004,
2005-01-01 00:00:00,0,10.388219178082192,50.89,Guéret,23,2005,
2006-01-01 00:00:00,0,11.11890410958904,22.05,Guéret,23,2006,
2007-01-01 00:00:00,0,10.533424657534246,31.78,Guéret,23,2007,
2008-01-01 00:00:00,0,10.062295081967214,23.59,Guéret,23,2008,
2009-01-01 00:00:00,0,10.653972602739726,22.68,Guéret,23,2009,
2010-01-01 00:00:00,0,9.42876712328767,62.93,Guéret,23,2010,
2011-01-01 00:00:00,0,11.643013698630137,7.77,Guéret,23,2011,
2012-01-01 00:00:00,2,10.543715846994536,21.28,Guéret,23,2012,
2013-01-01 00:00:00,0,10.042739726027396,44.87,Guéret,23,2013,
2014-01-01 00:00:00,0,11.443013698630136,5.6000000000000005,Guéret,23,2014,
2015-01-01 00:00:00,0,11.533972602739723,18.76,Guéret,23,2015,
2016-01-01 00:00:00,0,10.945081967213117,7.91,Guéret,23,2016,
2017-01-01 00:00:00,0,10.86164383561644,25.97,Guéret,23,2017,
2018-01-01 00:00:00,0,11.67068493150685,34.58,Guéret,23,2018,
2019-01-01 00:00:00,5,11.475342465753425,27.58,Guéret,23,2019,
2020-01-01 00:00:00,1,11.90327868852459,15.26,Guéret,23,2020,
2021-01-01 00:00:00,0,10.4013698630137,30.66,Guéret,23,2021,
2022-01-01 00:00:00,1,12.26054794520548,16.1,Guéret,23,2022,
2023-01-01 00:00:00,1,11.959178082191782,26.04,Guéret,23,2023,
2024-01-01 00:00:00,0,11.407650273224045,10.85,Guéret,23,2024,
2025-01-01 00:00:00,2,11.64986301369863,23.17,Guéret,23,2025,
1950-01-01 00:00:00,0,11.946849315068494,38.78,Tulle,19,1950,
1951-01-01 00:00:00,0,11.19890410958904,49.56,Tulle,19,1951,
1952-01-01 00:00:00,0,11.883606557377048,68.6,Tulle,19,1952,
1953-01-01 00:00:00,0,11.71041095890411,31.22,Tulle,19,1953,
1954-01-01 00:00:00,0,10.856164383561644,21.07,Tulle,19,1954,
1955-01-01 00:00:00,0,12.204109589041096,30.94,Tulle,19,1955,
1956-01-01 00:00:00,0,10.212841530054645,18.55,Tulle,19,1956,
1957-01-01 00:00:00,0,11.602739726027398,14.28,Tulle,19,1957,
1958-01-01 00:00:00,0,11.72958904109589,38.36,Tulle,19,1958,
1959-01-01 00:00:00,0,12.788493150684932,12.25,Tulle,19,1959,
1960-01-01 00:00:00,0,11.64016393442623,33.67,Tulle,19,1960,
1961-01-01 00:00:00,0,12.814246575342466,16.31,Tulle,19,1961,
1962-01-01 00:00:00,0,11.404931506849316,25.13,Tulle,19,1962,
1963-01-01 00:00:00,0,10.873424657534247,15.82,Tulle,19,1963,
1964-01-01 00:00:00,0,11.78688524590164,30.24,Tulle,19,1964,
1965-01-01 00:00:00,0,11.317260273972604,32.97,Tulle,19,1965,
1966-01-01 00:00:00,0,11.893972602739726,14.91,Tulle,19,1966,
1967-01-01 00:00:00,0,11.742191780821916,29.68,Tulle,19,1967,
1968-01-01 00:00:00,0,11.5672131147541,40.25,Tulle,19,1968,
1969-01-01 00:00:00,0,11.291506849315068,37.1,Tulle,19,1969,
1970-01-01 00:00:00,0,11.466575342465754,52.85,Tulle,19,1970,
1971-01-01 00:00:00,0,11.488767123287673,33.74,Tulle,19,1971,
1972-01-01 00:00:00,0,11.246994535519123,22.68,Tulle,19,1972,
1973-01-01 00:00:00,0,11.18027397260274,32.48,Tulle,19,1973,
1974-01-01 00:00:00,0,11.43041095890411,11.76,Tulle,19,1974,
1975-01-01 00:00:00,0,11.513698630136986,40.18,Tulle,19,1975,
1976-01-01 00:00:00,0,11.930054644808742,16.66,Tulle,19,1976,
1977-01-01 00:00:00,0,11.446575342465753,18.13,Tulle,19,1977,
1978-01-01 00:00:00,0,11.238630136986302,56.14,Tulle,19,1978,
1979-01-01 00:00:00,0,11.272328767123287,43.33,Tulle,19,1979,
1980-01-01 00:00:00,0,10.737978142076502,54.95,Tulle,19,1980,
1981-01-01 00:00:00,0,11.53178082191781,36.47,Tulle,19,1981,
1982-01-01 00:00:00,0,12.398082191780825,12.04,Tulle,19,1982,
1983-01-01 00:00:00,1,12.176438356164384,15.4,Tulle,19,1983,
1984-01-01 00:00:00,0,11.303551912568308,20.23,Tulle,19,1984,
1985-01-01 00:00:00,0,11.334794520547945,39.48,Tulle,19,1985,
1986-01-01 00:00:00,0,11.659999999999998,62.93,Tulle,19,1986,
1987-01-01 00:00:00,0,11.71041095890411,35.14,Tulle,19,1987,
1988-01-01 00:00:00,0,12.223497267759564,12.81,Tulle,19,1988,
1989-01-01 00:00:00,0,12.995890410958904,23.1,Tulle,19,1989,
1990-01-01 00:00:00,0,12.77068493150685,17.15,Tulle,19,1990,
1991-01-01 00:00:00,0,11.833698630136986,31.78,Tulle,19,1991,
1992-01-01 00:00:00,0,12.045628415300548,9.87,Tulle,19,1992,
1993-01-01 00:00:00,0,11.844383561643836,9.94,Tulle,19,1993,
1994-01-01 00:00:00,0,12.97068493150685,12.81,Tulle,19,1994,
1995-01-01 00:00:00,0,12.62082191780822,14.84,Tulle,19,1995,
1996-01-01 00:00:00,0,11.84016393442623,26.04,Tulle,19,1996,
1997-01-01 00:00:00,0,13.087671232876712,11.55,Tulle,19,1997,
1998-01-01 00:00:00,2,12.037534246575342,5.46,Tulle,19,1998,
1999-01-01 00:00:00,0,12.364931506849317,37.66,Tulle,19,1999,
2000-01-01 00:00:00,0,12.457103825136612,7.0,Tulle,19,2000,
2001-01-01 00:00:00,0,12.090136986301369,20.65,Tulle,19,2001,
2002-01-01 00:00:00,0,12.595342465753426,1.54,Tulle,19,2002,
2003-01-01 00:00:00,11,13.396986301369862,22.33,Tulle,19,2003,
2004-01-01 00:00:00,0,12.069398907103825,23.87,Tulle,19,2004,
2005-01-01 00:00:00,0,12.179726027397262,21.84,Tulle,19,2005,
2006-01-01 00:00:00,0,12.940821917808218,24.99,Tulle,19,2006,
2007-01-01 00:00:00,0,12.331780821917809,10.64,Tulle,19,2007,
2008-01-01 00:00:00,0,11.845628415300547,30.66,Tulle,19,2008,
2009-01-01 00:00:00,0,12.555890410958902,17.5,Tulle,19,2009,
2010-01-01 00:00:00,0,11.354794520547944,54.88,Tulle,19,2010,
2011-01-01 00:00:00,0,13.412054794520548,4.34,Tulle,19,2011,
2012-01-01 00:00:00,0,12.226229508196722,18.27,Tulle,19,2012,
